"Employeurs ayant obtenu une étude d’impact sur le marché du travail  (EIMT) positive en 2020 (avril-juin), par volet, classification nationale des professions (CNP) 2011 et lieu de affaires",,,,,,
Province/Territory,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés,
Québec,  Agriculture primaire,Les Entreprises Pitre Inc.,"Mont-Laurier, J9L3G5",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Entreprises Robert Charette Inc.,"Saint-Gabriel-de-Brandon, J0K2N0",8431-Ouvriers agricoles,7,
Québec,  Agriculture primaire,Les Fermes Alcaro inc.,"SAINT-RÉMI, J0L2L0",8431-Ouvriers agricoles,17,
Québec,  Agriculture primaire,Les Fermes Coddington Inc.,"Melbourne, J0B2B0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Les Fermes Cotopierre inc.,"Rimouski, G5N1W9",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Fermes Élio Notaro et fils inc,"Sherrington, J0L2N0",8431-Ouvriers agricoles,30,
Québec,  Agriculture primaire,Les Fermes G.Nadon Inc.,"LAVAL, H7J1G6",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Les Fermes Jan-Nik Inc.,"SAINTE-MARIE-MADELEINE, J0H1S0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Les Fermes Michel Beaulieu Inc.,"SAINT-ÉDOUARD, J0L1Y0",8431-Ouvriers agricoles,7,
Québec,  Agriculture primaire,Les Fermes Parent-Beauregard inc.,"Saint-Joachim-de-Shefford, J0E2G0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Les Fermes Serbi Inc.,"Saint-Eustache, J7R4K3",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Fermes V. Forino & fils inc.,"Sherrington, J0L2N0",8431-Ouvriers agricoles,8,
Québec,  Agriculture primaire,Les Gazons Ste-Julie Ltée,"Les Coteaux, J7X1G4",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Immeubles Clément Dubois Inc.,"LÉVIS, G6V6E1",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Jardiniers Idéal Ltée,"Saint-Michel, J0L2J0",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Les Jardins d'Ambroise Inc.,"Saint-Ambroise-de-Kildare, J0K1C0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Les jardins d'Arlington,"STANBRIDGE EAST, J0J2H0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Les Jardins de la Côte Double senc.,"St-Césaire, J0L1T0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Les Jardins d'Oka Inc.,"Oka, J0N1E0",8431-Ouvriers agricoles,17,
Québec,  Agriculture primaire,Les Jardins IEC Dubuc Inc.,"St-Édouard, J0L1Y0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Les Jardins Lefort inc,"Sainte-Clotilde, J0L1W0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Les Jardins Martin Riendeau inc,"SAINT-RÉMI, J0L2L0",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Les Jardins Michel Corbeil Inc.,"Saint-Eustache, J7R4K3",8432-Ouvriers de pépinières et de serres,1,
Québec,  Agriculture primaire,Les Jardins Paul Cousineau & Fils Inc.,"St-Constant, J5A0R2",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les jardins Raymond Inc.,"Saint-Michel, J0L2J0",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Les Jardins Vegibec inc.,"Oka, J0N1E0",8431-Ouvriers agricoles,41,
Québec,  Agriculture primaire,Les Maraîchers Saint-Sulpice Inc.,"SAINT-SULPICE, J5W3X3",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Les Patates Turcot Inc,"St-Lin-Laurentides, J5M2A1",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Plantations de la Baie S.E.N.C.,"CARLETON-SUR-MER, G0C1J0",8432-Ouvriers de pépinières et de serres,12,
Québec,  Agriculture primaire,Les Porcs Marineau Inc.,"Lyster, G0S1V0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Productions Horticoles Demers inc,"Lévis, G7A0R7",8431-Ouvriers agricoles,20,
Québec,  Agriculture primaire,Les Produits Forino inc.,"St-Clotilde de Châteauguay, J0L1W0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Serres Biologico Inc.,"SAINTE-SOPHIE, J5J2V3",8432-Ouvriers de pépinières et de serres,2,
Québec,  Agriculture primaire,Les Serres Demers Inc.,"Lévis, G7A0R7",8432-Ouvriers de pépinières et de serres,30,
Québec,  Agriculture primaire,Les Serres Lamarche SENC,"Compton, J0B1L0",8432-Ouvriers de pépinières et de serres,2,
Québec,  Agriculture primaire,Les Serres Lefort Inc,"Ste-Clotilde, J0L1W0",8432-Ouvriers de pépinières et de serres,52,
Québec,  Agriculture primaire,Les serres Royales inc.,"SAINT-JÉRÔME, J7Z7M2",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Les serres Royales inc.,"SAINT-JÉRÔME, J7Z7M2",8432-Ouvriers de pépinières et de serres,4,
Québec,  Agriculture primaire,Les Serres Sagami Inc.,"Sainte-Marthe de Vaudreuil, J0P1W0",8432-Ouvriers de pépinières et de serres,1,
Québec,  Agriculture primaire,Les Serres Savoura Danville Inc.,"SAINTE-SOPHIE, J5J2V3",8432-Ouvriers de pépinières et de serres,5,
Québec,  Agriculture primaire,Les Serres Savoura Saint-Étienne inc.,"SAINTE-SOPHIE, J5J2V3",8432-Ouvriers de pépinières et de serres,2,
Québec,  Agriculture primaire,Les Serres Vert Cannabis Inc.,"Mirabel, J7N1P5",8432-Ouvriers de pépinières et de serres,114,
Québec,  Agriculture primaire,Les Verdures de l'Isle,"Trois-Pistoles, G0L4K0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Les Vergers Cataphard et fils inc.,"Saint-Joseph-du-Lac, J0N1M0",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Les Vergers Denis Charbonneau inc.,"Mont Saint-Grégoire, J0J1K0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Les Vergers Multi-Pommes Inc.,"St-Joseph-du-Lac, J0N1M0",8431-Ouvriers agricoles,8,
Québec,  Agriculture primaire,Les Viandes Biologiques de Charlevoix inc.,"SAINT-URBAIN, G0A4K0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,L'Oiselier de St-Bernard inc.,"St-Bernard, G0S2G0",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Luma Génétique Inc.,"SAINT-BERNARD, G0S2G0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Machinerie L.A.M. inc,"Inverness, G0S1K0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Maraîcher DJM Inc.,"L'ASSOMPTION, J5W4Y6",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Maraîchers MG inc. (Les),"SAINT-LIN-LAURENTIDES, J5M2A2",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Mario Côté inc,"Stoke, J0B3G0",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Mas & Fils Jardiniers Ltée,"Saint-Michel, J0L2J0",8431-Ouvriers agricoles,16,
Québec,  Agriculture primaire,Méloporc inc.,"SAINT-THOMAS, J0K3L0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Messi-Beau Inc,"SAINT-CÉSAIRE, J0L1T0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Multiporc inc.,"SAINT-WENCESLAS, G0Z1J0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,N & L ST-Denis SENC.,"Oka, J0N1E0",8431-Ouvriers agricoles,17,
Québec,  Agriculture primaire,Napierveau Ltée,"Saint-Hyacinthe, J2R1L1",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Nation de l'érable Brien inc,"St-Anne-de-la-Rochelle, J0E2B0",8431-Ouvriers agricoles,4,
Québec,  Agriculture primaire,Novafruit inc.,"SAINT-PAUL-D'ABBOTSFORD, J0E1A0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1,
Québec,  Agriculture primaire,Novafruit inc.,"SAINT-PAUL-D'ABBOTSFORD, J0E1A0",8431-Ouvriers agricoles,46,
Québec,  Agriculture primaire,Nutrableu inc.,"Normandin, G8M4S6",8431-Ouvriers agricoles,36,
Québec,  Agriculture primaire,Nutrimix ltée,"WICKHAM, J0C1S0",8431-Ouvriers agricoles,7,
Québec,  Agriculture primaire,O Saine Terre,"L'Assomption, J5W4Y1",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Ovac Inc.,"WICKHAM, J0C1S0",8431-Ouvriers agricoles,6,
Québec,  Agriculture primaire,Paradis des fraises J. Auclair & Fils inc.,"Lavaltrie, J5T3P4",8431-Ouvriers agricoles,17,
Québec,  Agriculture primaire,Patates Dolbec Inc.,"Saint-Ubalde, G0A4L0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Patates Dolbec Inc.,"Saint-Ubalde, G0A4L0",8611-Manoeuvres à la récolte,3,
Québec,  Agriculture primaire,Patoine et Frères Inc.,"FORTIERVILLE, G0S1J0",8431-Ouvriers agricoles,6,
Québec,  Agriculture primaire,Pépinière et Paysages Marcel Marin inc.,"St-Augustin-de-Desmaures, G3A1W7","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",1,
Québec,  Agriculture primaire,Pigeon 2006 inc,"Saint come, J0K2B0",8431-Ouvriers agricoles,25,
Québec,  Agriculture primaire,Plantations Nicholas Inc.,"SAINTE-CLOTILDE-DE-BEAUCE, G0N1C0",8432-Ouvriers de pépinières et de serres,7,
Québec,  Agriculture primaire,Pomi Inc,"FRANKLIN, J0S1E0",8431-Ouvriers agricoles,17,
Québec,  Agriculture primaire,Pomme de Terre Lanaudoise inc. (La),"JOLIETTE, J6E0L1",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Porc SB inc.,"SAINT-ELZÉAR, G0S2J1",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Porcherie Marigro Inc,"St-Rémi de Tingwick, J0A1K0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Potager Mont-Rouge Senc,"ROUGEMONT, J0L1M0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Production Laitière Gagné inc.,"COATICOOK, J1A2S4",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Productions D. Riendeau Inc.,"Sant-Rémi, J0L2L0",8431-Ouvriers agricoles,6,
Québec,  Agriculture primaire,Productions maraîchères Mailhot inc.,"St-Alexis-de-Montcalm, J0K1T0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Produits Mont-Blanc (9071-1979QC inc.),"N.-Dame-de-Lourdes, J0K1K0",8431-Ouvriers agricoles,6,
Québec,  Agriculture primaire,Produits Ricard Inc. (Les),"St-Alexis, J0K1T0",8431-Ouvriers agricoles,12,
Québec,  Agriculture primaire,Qualité Delbi inc,"Côteau-du-lac, J0P1B0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,R. Paré et fils inc.,"Compton, J0B1L0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,R. Pinsonneault & fils Ltée,"Saint-Michel, J0L2J0",8431-Ouvriers agricoles,7,
Québec,  Agriculture primaire,R.Robitaille et fils inc.,"Farnham, J2N2N4",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Ranch Alain Belhumeur Inc.,"SAINT-CUTHBERT, J0K2C0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Réséco Inc.,"St-Wenceslas, G0Z1J0",8431-Ouvriers agricoles,6,
Québec,  Agriculture primaire,RGR Guinois inc.,"Ste-Clotilde, J0L1W0",8431-Ouvriers agricoles,30,
Québec,  Agriculture primaire,Rose Drummond 2017 inc.,"Drummondville, J2B8A9",8432-Ouvriers de pépinières et de serres,1,
Québec,  Agriculture primaire,RPAO S.E.C.,"SAINTE-MARIE, G6E0L9",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Sogeporc Inc.,"St-Hyacinthe, J2S4B6","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1,
Québec,  Agriculture primaire,Terrassement Goupil Inc.,"PINTENDRE, G6C1P9",8432-Ouvriers de pépinières et de serres,1,
Québec,  Agriculture primaire,Théorêt et Fils Maître Maraîcher Inc.,"Ile-Bizard, H9E1K3",8431-Ouvriers agricoles,5,
Québec,  Agriculture primaire,Tozer Multi-ressources & Services inc.,"Bonaventure, G0C1E0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Verger Caron Inc.,"FRELIGHSBURG, J0J1C0",8431-Ouvriers agricoles,31,
Québec,  Agriculture primaire,Verger Coeur de Pomme Senc.,"Oka, J0N1E0",8431-Ouvriers agricoles,12,
Québec,  Agriculture primaire,Verger des Bois-Francs inc.,"PRINCEVILLE, G6L4K6",8431-Ouvriers agricoles,84,
Québec,  Agriculture primaire,Verger Henryville senc,"HENRYVILLE, J0J1E0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Verger Maïa Inc.,"Saint-Joseph-du-Lac, J0N1M0",8431-Ouvriers agricoles,3,
Québec,  Agriculture primaire,Verger Messier senc,"St-Jean-Baptiste-de-Rouville, J0L2B0",8431-Ouvriers agricoles,6,
Québec,  Agriculture primaire,Verger Roger Côté inc.,"ROUGEMONT, J0L1M0",8431-Ouvriers agricoles,6,
Québec,  Agriculture primaire,Verger Thomson inc.,"ST-PAUL-D'ABBOTSFORD, J0E1A0",8431-Ouvriers agricoles,94,
Québec,  Agriculture primaire,Verger Yvan Duchesne Inc.,"MONT-SAINT-GRÉGOIRE, J0J1K0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Vergers DM Boileau inc,"Havelock, J0S2C0",8431-Ouvriers agricoles,12,
Québec,  Agriculture primaire,Vergers et Jardins Caouette SENC,"L'ISLET, G0R1X0",8431-Ouvriers agricoles,2,
Québec,  Agriculture primaire,Vergers et serres St-Paul senc,"SAINT-PAUL-D'ABBOTSFORD, J0E1A0",8431-Ouvriers agricoles,27,
Québec,  Agriculture primaire,Vergers Paul Jodoin Inc.,"St-Jean-Baptiste, J0L2B0",8431-Ouvriers agricoles,20,
Québec,  Agriculture primaire,Vert Nature inc,"Sherrington, J0L2N0",8431-Ouvriers agricoles,125,
Québec,  Agriculture primaire,vieux saule holstein inc.,"SAINT-ESPRIT, J0K2L0",8431-Ouvriers agricoles,1,
Québec,  Agriculture primaire,Vignoble de l'Orpailleur Inc.,"DUNHAM, J0E1M0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1,
Québec,  Agriculture primaire,Ferme A B Massé inc. ,"KAMOURASKA, G0L1M0",8431-Ouvriers agricoles,1,
Québec,  Talent mondial,6362222 Canada Inc,"Montréal, H3E3B3",2173-Ingénieurs et concepteurs en logiciel,1,
Québec,  Talent mondial,9178-8877 Québec Inc.,"Montréal, H1M2S5",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,9208-3401 Québec inc.,"Québec, G2J0C4",2174-Programmeurs et développeurs en médias interactifs,2,
Québec,  Talent mondial,9208-3401 Québec inc.,"Québec, G2J0C4",2175-Concepteurs et développeurs Web,1,
Québec,  Talent mondial,9280-0366 Québec Inc.,"Montréal, H2T1X3",5241-Designers graphiques et illustrateurs,1,
Québec,  Talent mondial,9348-8104 Québec Inc.,"Montreal, H4C2C7",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,Agence du revenu du Québec,"Québec, G1X4A5",2171-Analystes et consultants en informatique,5,
Québec,  Talent mondial,agileDSS,"Montréal, H2Y2G3",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,ALTEN Canada Inc.,"Montréal, H3B4N4",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,ALTEN Canada Inc.,"Montréal, H3B4N4",2174-Programmeurs et développeurs en médias interactifs,2,
Québec,  Talent mondial,Animation Squeeze Studio inc.,"Québec, G1K3J3",5241-Designers graphiques et illustrateurs,1,
Québec,  Talent mondial,Behaviour Interactive Inc.,"MONTRÉAL, H2S3H1",2172-Analystes de bases de données et administrateurs de données,1,
Québec,  Talent mondial,Behaviour Interactive Inc.,"MONTRÉAL, H2S3H1",2174-Programmeurs et développeurs en médias interactifs,2,
Québec,  Talent mondial,Behaviour Interactive Inc.,"MONTRÉAL, H2S3H1","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1,
Québec,  Talent mondial,Behaviour Interactive Inc.,"MONTRÉAL, H2S3H1",5241-Designers graphiques et illustrateurs,1,
Québec,  Talent mondial,Behavox Software (Canada) Inc.,"Montreal, H3A3G4",2173-Ingénieurs et concepteurs en logiciel,3,
Québec,  Talent mondial,BNP Paribas Solutions TI Canada Inc.,"Montréal, H3A2A6",2173-Ingénieurs et concepteurs en logiciel,1,
Québec,  Talent mondial,Boa-Franc s.e.n.c.,"Saint-Georges, G5Y8J5",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Canadel inc.,"LOUISEVILLE, J5V3A4",2175-Concepteurs et développeurs Web,1,
Québec,  Talent mondial,CGI Information Systems & Management Consultants Inc.,"Montreal, H3G1T4",0213-Gestionnaires des systèmes informatiques,1,
Québec,  Talent mondial,CGI Information Systems & Management Consultants Inc.,"Montreal, H3G1T4",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,CGI Information Systems & Management Consultants Inc.,"Montreal, H3G1T4",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Cinesite Inc.,"MONTRÉAL, H2Y0A3",2173-Ingénieurs et concepteurs en logiciel,3,
Québec,  Talent mondial,Cinesite Inc.,"MONTRÉAL, H2Y0A3","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1,
Québec,  Talent mondial,Cinesite Inc.,"MONTRÉAL, H2Y0A3",5241-Designers graphiques et illustrateurs,5,
Québec,  Talent mondial,CIUSSS de l'EST de l'île de Montréal,"MONTRÉAL, H1T2M4",2173-Ingénieurs et concepteurs en logiciel,1,
Québec,  Talent mondial,COFOMO DÉVELOPPEMENT INC.,"Montréal, H3B4W5",2171-Analystes et consultants en informatique,2,
Québec,  Talent mondial,COFOMO DÉVELOPPEMENT INC.,"Montréal, H3B4W5",2173-Ingénieurs et concepteurs en logiciel,1,
Québec,  Talent mondial,COFOMO DÉVELOPPEMENT INC.,"Montréal, H3B4W5",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Compulsion Games Inc.,"Montreal, H4C2Z6",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Compulsion Games Inc.,"Montreal, H4C2Z6",5241-Designers graphiques et illustrateurs,1,
Québec,  Talent mondial,CONSEIL ABBEAL INC.,"Montréal, H2Z1S8",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Conseillers en gestion et informatique CGI Inc.,"Montreal, H3G1T4",0213-Gestionnaires des systèmes informatiques,2,
Québec,  Talent mondial,Conseillers en gestion et informatique CGI Inc.,"Montreal, H3G1T4",2173-Ingénieurs et concepteurs en logiciel,1,
Québec,  Talent mondial,Conseillers en gestion et informatique CGI Inc.,"Montreal, H3G1T4",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Conseillers en gestion et informatique CGI Inc.,"Montreal, H3G1T4",2175-Concepteurs et développeurs Web,1,
Québec,  Talent mondial,Cooptalis Numérique Inc.,"Montréal, H2Y1W8",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,Corporation Interactive Eidos,"Montréal, H3A1L4",5241-Designers graphiques et illustrateurs,2,
Québec,  Talent mondial,Digital Domain Productions Québec Ltd.,"MONTRÉAL, H2T1A8",5241-Designers graphiques et illustrateurs,4,
Québec,  Talent mondial,EBC Inc.,"L'Ancienne-Lorette, G2E4M7",2173-Ingénieurs et concepteurs en logiciel,1,
Québec,  Talent mondial,Edilex Inc,"Laval, H7T0K2",2175-Concepteurs et développeurs Web,1,
Québec,  Talent mondial,Effenti inc.,"Québec, G1W2K7",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Enero Solutions Inc.,"MONTREAL, H3J1S6",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,Explorance inc.,"Montreal, H3A1T1",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,Familiprix inc.,"québec, G2C2C5",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,Foko Inc.,"GATINEAU, J8X2K4",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,GDG Info Inc.,"QUÉBEC, G1K9C5",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,Groupe Conseil Era Inc.,"VERDUN, H3E1J4",2171-Analystes et consultants en informatique,1,
Québec,  Talent mondial,GROUPE CYBERSWAT INC,"Québec, G1E0A7",2171-Analystes et consultants en informatique,2,
Québec,  Talent mondial,Groupe In-RGY Consultation Inc,"Montréal, H2Y1Y3",0213-Gestionnaires des systèmes informatiques,1,
Québec,  Talent mondial,Groupe Technologies Desjardins inc.,"Montréal, H5B1B2",2171-Analystes et consultants en informatique,7,
Québec,  Talent mondial,Groupe Technologies Desjardins inc.,"Montréal, H5B1B2",2174-Programmeurs et développeurs en médias interactifs,2,
Québec,  Talent mondial,iBwave Solutions Inc,"Saint-Laurent, H4N3L4",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Incloud Solutions D'affaires inc,"MONTREAL, H2Z1S8",0213-Gestionnaires des systèmes informatiques,1,
Québec,  Talent mondial,"Industrielle Alliance, assurances et services financiers  Inc","Québec, G1S1C7",2171-Analystes et consultants en informatique,2,
Québec,  Talent mondial,Inossem Canada Inc.,"Montréal, H3A2L1",0213-Gestionnaires des systèmes informatiques,1,
Québec,  Talent mondial,Inossem Canada Inc.,"Montréal, H3A2L1",2173-Ingénieurs et concepteurs en logiciel,1,
Québec,  Talent mondial,INSUM SOLUTIONS INC.,"Montreal, H3L3T1",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,KELIYAG CONSEILS INC,"Quebec, G1G6L3",2172-Analystes de bases de données et administrateurs de données,1,
Québec,  Talent mondial,Les Pneus Moins Chers inc.,"Sherbrooke, J1G5H3",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Les Productions Reflector Interactive Ltée,"MONTRÉAL, H3A1R6",5241-Designers graphiques et illustrateurs,1,
Québec,  Talent mondial,Les Studios Moment Factory Inc.,"Montréal, H2V4H8",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Levio Conseils Inc.,"QUÉBEC, G1W0C4",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Ludia inc,"Montreal, H2Y2P5",2172-Analystes de bases de données et administrateurs de données,1,
Québec,  Talent mondial,Marche Goodfood Corp,"St-Laurent, H4T1K2",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Mediagrif Interactive Technologies Inc.,"Longueuil, J4K5G4","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1,
Québec,  Talent mondial,MELS Studios et Postproduction s.e.n.c.,"Montréal, H2L4P2",5241-Designers graphiques et illustrateurs,1,
Québec,  Talent mondial,Metra Aluminium Inc.,"Laval, H7S1P3",0213-Gestionnaires des systèmes informatiques,1,
Québec,  Talent mondial,Mingus Software Inc,"Montréal, H4C2E1",2175-Concepteurs et développeurs Web,1,
Québec,  Talent mondial,Northforge Innovations Inc.,"GATINEAU, J8X3H3",2174-Programmeurs et développeurs en médias interactifs,2,
Québec,  Talent mondial,OSI du Canada Inc.,"Montrèal, H3A2Z6",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),1,
Québec,  Talent mondial,Pelicancorp (CA) Inc.,"QUÉBEC, G1V4S1",2174-Programmeurs et développeurs en médias interactifs,1,
Québec,  Talent mondial,Promutuel Lanaudière,"Joliette, J6E6X6","0121-Directeurs des assurances, de l'immobilier et du courtage financier",1,
Québec,  Talent mondial,Rodéo FX Inc.,"MONTRÉAL, H3C2M7",5241-Designers graphiques et illustrateurs,2,
Québec,  Talent mondial,Samuelsohn LTD,"Montréal, H3N1W9",0911-Directeurs de la fabrication,1,
Québec,  Talent mondial,Scanline VFX Montreal Inc.,"MONTRÉAL, H3B2S2",5241-Designers graphiques et illustrateurs,3,
