Employer,Address,Positions,Province,Latitude,Longitude
Centre de découpe Métal Bernard Inc.,"12 Napoléon-Couture Street, Saint-Lambert-de-Lauzon, QC  G0S 2W0",1,Quebec,46.554609,-71.234934
Centre de Mécanique et Pneus Papineau,"4400 Papineau Avenue, Montreal, QC  H2H 1T8",1,Quebec,45.532741,-73.574151
Centre De Protection Et De Readaptation De La Cote-Nord,"1250 Lestrat Street, Baie-Comeau, QC  G5C 2L2",1,Quebec,49.192227,-68.269466
Centre de Réadaptation MAB-Mackay,"7000 Sherbrooke Street West, Montreal, QC  H4B 1R3",1,Quebec,45.459745,-73.636731
Centre d'Éducation Hanca (6413587 Canada inc.),"3333 Cavendish Boulevard, Suite 100, Montreal, QC  H4B 2M5",1,Quebec,45.462911,-73.627225
Centre dentaire Stéphan Lamarre,"22 Du Pont Street, Suite 2, Amqui, QC  G5J 3T5",1,Quebec,48.465733,-67.432172
Centre dentaire Touchettes,"1124 Saint-René Boulevard West, Gatineau, QC  J8T 6H1",1,Quebec,45.50253,-75.594515
Centre des viandes F. Iasenza inc.,"359 Sainte-Croix Avenue, Montreal, QC  H4N 2L3",1,Quebec,45.510708,-73.6705963
Centre d'information RX Ltée,"2165 De La Province Street, Longueuil, QC  J4G 1Y6",1,Quebec,45.565455,-73.470667
Centre du Jardin Deux-Montagnes Inc.,"920, montée Laurin, Saint-Eustache, QC  J7R 0J2",4,Quebec,45.5759971,-73.988058
Centre du Jardin Dion Inc.,"121 Saint-Charles Street, Sainte-Thérèse, QC  J7E 2A9",7,Quebec,45.6419861,-73.8525729
Centre EauVie,"93 Dwight Street, Morin-Heights, QC  J0R 1H0",3,Quebec,45.903369,-74.255505
Centre Hospitalier Le Gardeur Inc,"911, montée des Pionniers, Terrebonne, QC  J6V 2H2",1,Quebec,45.724016,-73.508089
Centre Hospitalier Universitaire de Québec,"11, côte du Palais, Québec, QC  G1R 2J6",1,Quebec,46.815489,-71.211493
Centre Hospitalier Universitaire de Sherbrooke,"3001, 12e Avenue Nord, Sherbrooke, QC  J1H 5N4",74,Quebec,45.447645,-71.863029
Centre intégré de santé et de services sociaux de l'Outaouais (CISSSO),"80 Gatineau Avenue, Gatineau, QC  J8T 4J3",1,Quebec,45.481759,-75.721189
Centre Jardin de l'Aéroport inc,"1762, route de l'Aéroport, Québec, QC  G2G 2P6",15,Quebec,46.80347,-71.376133
Centre Jardin Vaudreuil-Sur-Le-Lac inc,"999 Saint-Charles Avenue, Vaudreuil-Dorion, QC  J7V 8P5",2,Quebec,45.414411,-74.058445
Centre local de développement de la MRC de l'Islet,"34 Fortin Street, Saint-Jean-Port-Joli, QC  G0R 3G0",1,Quebec,47.189526,-70.267506
Centre Maraîcher Eugène Guinois Jr. Inc.,"555, rang 4, Sainte-Clotilde, QC  J0L 1W0",178,Quebec,45.1579093933105,-73.6762390136719
Centre national de cyclique de Bromont,"400 Shefford Street, Bromont, QC  J2L 3E7",1,Quebec,45.324959,-72.633316
Centre Segal / Segal Centre,"5170, chemin de la Côte-Sainte-Catherine, Montreal, QC  H3W 1M7",1,Quebec,45.489252,-73.635739
Ceratec Inc.,"414 Saint-Sacrement Avenue, Québec, QC  G1N 3Y3",1,Quebec,46.799041,-71.25803
C'est la vie marché bio,"1584 Laurier Avenue East, Montreal, QC  H2J 1H9",1,Quebec,45.535277,-73.582095
Chabad Lubavitch Youth Organization,"5380 Bourret Avenue Montreal, QC  H2X 1J2",1,Quebec,45.515056,-73.563334
Chag autosport,"7552, chemin de la Côte-de-Liesse, Ville Saint-Laurent, QC  H4T 1E7",1,Quebec,45.477807,-73.702156
ChallengeU,"4267 Saint-Laurent Boulevard, Suite 300, Montreal, QC  H2W 1Z4",1,Quebec,45.518679,-73.583456
Chanel inc.,"55 Marie-Victorin Boulevard, Candiac, QC  J5R 1B6",1,Quebec,45.400976,-73.522262
Chez Vanna Plus,"1487 Provancher Street, Québec, QC  G1Y 1S2",3,Quebec,46.802426,-71.251897
Chinook Trading Canada Limited,"147 Saint Paul Street West, Suite 200, Montreal, QC  H2Y 1Z5",1,Quebec,45.502814,-73.555249
CHU De Québec,"1401, 18e Rue, Québec, QC  G1J 1Z4",1,Quebec,46.8360005,-71.2260137
CHU Sainte-Justine,"3175, chemin de la Côte-Sainte-Catherine, Montreal, QC  H3T 1C5",16,Quebec,45.501818,-73.624537
CHUQ,"10 De L'Espinay Street, Suite BO-526, Québec, QC  G1L 3L5",1,Quebec,46.827705,-71.235775
Cibelye Import-Export inc.,"1660 Guillaume-Couture Boulevard, Lévis, QC  G6W 5M6",1,Quebec,46.750015,-71.238417
Cicame Energie Inc.,"5400 J.-A.-Bombardier Street, Saint-Hubert, QC  J3Z 1G8",1,Quebec,45.457929,-73.415911
Cidrerie Michel Jodoin Inc.,"1130, rang La Petite-Caroline, Rougemont, QC  J0L 1M0",18,Quebec,45.43813,-73.092904
Cim Maintenance Inc.,"6300 Auteuil Avenue, Suite 201, Brossard, QC  J4Z 3P2",1,Quebec,45.46814,-73.465026
Cime Aventure,"200, chemin Athanase-Arsenault, Bonaventure, QC  G0C 1E0",1,Quebec,48.052046,-65.479347
Ciment Lacasse Ltd,"48, montée Laramée, Sainte-Anne-des-Plaines, QC  J0N 1H0",3,Quebec,45.768594,-73.803746
Cinesite Inc.,"250 Saint-Antoine Street West, Suite 500, Montreal, QC  H2Y 0A3",34,Quebec,45.5052277,-73.5557318
CISSS de l'Outaouais,"80 De Gatineau Avenue, Gatineau, QC  J8T 4J3",1,Quebec,45.481759,-75.721189
Cisssmo-Csss Vaudreuil-Soulanges,"3031 De La Gare Boulevard, Vaudreuil-Dorion, QC  J7V 9R2",1,Quebec,45.394443,-74.039413
CitiFinancial Canada Inc.,"630 René-Lévesque Boulevard West, Suite 1400, Montreal, QC  H3B 4Z9",1,Quebec,45.519189,-73.551853
Claret Canada Inc.,"1400 Joliot-Curie Street, Boucherville, QC  J4B 7L9",1,Quebec,45.558255,-73.435225
Clement Chartier Et Fils Inc,"380, rang Saint-Charles, Saint-Thomas, QC  J0K 3L0",7,Quebec,46.012426,-73.355485
Clinique Dentaire,"80 Main Street, North Hatley, QC  J0B 2C0",1,Quebec,45.277921,-71.968437
Clinique Laservue,"1100 Beaumont Avenue, Suite 201, Mont-Royal, QC  H3P 3H5",1,Quebec,45.52237,-73.62404
Clinique Physio 2000,"1415 Fleury Street East, Montreal, QC  H2C 1R9",1,Quebec,45.561903,-73.656924
Clinique Vétérinaire St-Denis Inc.,"7364 Saint-Denis Street, Montreal, QC  H2R 2E4",1,Quebec,45.539998,-73.620275
Club Aquatique Rosemont-La-Petite-Patrie,"6101 8e Avenue, Montreal, QC  H1Y 2M1",1,Quebec,45.552029,-73.583283
Club de golf Terrebonne inc.,"3555, chemin Martin, Terrebonne, QC  J6X 0B2",5,Quebec,45.7416214,-73.7206476
Club de Judo Olympique,"7635 Malo Avenue, Brossard, QC  J4Y 1C8",1,Quebec,45.454941,-73.462725
Club de natation de Gatineau,"850 De La Gappe Boulevard, Suite 215, Gatineau, QC  J8T 0B4",1,Quebec,45.483693,-75.683119
Club De Natation Neptune Inc.,"PO Box 4, Saint-Jérôme, QC  J7Z 5T7",2,Quebec,45.774963,-74.011171
Club de soccer d'Aylmer,"203, chemin d'Aylmer, Gatineau, QC  J9H 5E7",1,Quebec,45.407618,-75.882009
Club de Soccer de Longueuil,"2099 Laurier Street, Longueuil, QC  J4J 4J4",1,Quebec,45.533892,-73.475145
Club de soccer Dollard,"120001 De Salaberry Boulevard, Dollard-des-Ormeaux, QC  H9B 2A7",1,Quebec,45.482731,-73.809881
Club Gracie Barra Montreal,"3975 Notre-Dame Street West, Montreal, QC  H4C 1R2",2,Quebec,45.477961,-73.584158
Coalision inc.,"619 Le Breton Street, Longueuil, QC  J4G 1R9",1,Quebec,45.565909,-73.470174
"COBA, logiciels de gestion Inc","2130 Dagenais Boulevard West, Suite 200, Laval, QC  H7L 5X9",1,Quebec,45.588688,-73.763478
Cofomo Inc.,"1000 De La Gauchetière Street West, Suite 1500, Montreal, QC  H3B 4W5",2,Quebec,45.515392,-73.553859
Cogeco Diffusions Acquisitions inc.,"800 De La Gauchetière Street West, Suite 1100, Montreal, QC  H5A 1M1",1,Quebec,45.500795,-73.56523
CogniVue Corporation,"25 Eddy Street, Suite 100, Gatineau, QC  J8X 4B5",1,Quebec,45.425613,-75.719956
COH Inc.,"801 Cure-Boivin Boulevard, Boisbriand, QC  J7G 2J2",1,Quebec,45.625333,-73.833017
Collections Girardin Inc,"2050 Dandurand Street, Suite 306, Montreal, QC  H2G 1Y9",1,Quebec,45.540582,-73.584508
Collège des médecins du Québec,"2170 René-Lévesque Boulevard West, Montreal, QC  H3H 2T8",24,Quebec,45.489276,-73.580362
Comm. Scolaire De La Seigneurie Des Mille Iles,"430 Arthur-Sauvé Boulevard, Saint-Eustache, QC  J7R 6V6",1,Quebec,45.566183,-73.906798
Commerce A & K Inc.,"92, chemin d'Avignon, Dollard-des-Ormeaux, QC  H9B 2H1",1,Quebec,45.490744,-73.795215
Commission scolaire des Hauts-Cantons,"4730 Dollard Street, Lac-Mégantic, QC  G6B 1G6",1,Quebec,45.580225,-70.886958
Commission Scolaire Des Laurentides,"13 Saint-Antoine Street, Sainte-Agathe-des-Monts, QC  J8C 2C3",1,Quebec,46.053593,-74.2874777
Compétition Hit The Floor,"912 Commerciale Street, PO Box 102, Suite 100, Saint-Jean-Chrysostome, QC  G6Z 2L4",1,Quebec,46.70279,-71.166683
Complexe Horticole Bastien inc.,"4835, chemin Martin, Terrebonne, QC  J6X 0B2",2,Quebec,45.7416214,-73.7206476
Complexe Kia Inc.,"11700 Sherbrooke Street East, Montreal, QC  H1B 1C4",1,Quebec,45.6414651,-73.5146942
Comptoir Agricole Ste-Anne inc.,"418 Des Industries Street, Repentigny, QC  J5Z 4X5",34,Quebec,45.754562,-73.480006
COMPULSION GAMES,"1001 Lenoir Street, Suite B340, Montreal, QC  H4C 2Z6",1,Quebec,45.47629,-73.591751
Conception Focus,"8 Sherbrooke Street East, Montreal, QC  H2X 1C2",1,Quebec,45.512873,-73.569242
Concordia University,"1455 De Maisonneuve Boulevard West, Montreal, QC  H3G 1M8",13,Quebec,45.521216,-73.555699
Conseillers en Gestion Informatique CGI Inc,"1350 René-Lévesque Boulevard West, Montreal, QC  H3G 1T4",17,Quebec,45.506419,-73.563688
Construction D.G.F. Inc.,"6514 Saint-Laurent Boulevard, Montreal, QC  H2S 3C6",1,Quebec,45.531444,-73.611187
Construction Demathieu Et Bard Inc,"170 Roland-Godard Boulevard, Saint-Jérôme, QC  J7Y 4P7",1,Quebec,45.768199,-74.028555
Construction Santé Montréal,"810 Saint-Antoine Street East, Montreal, QC  H2Y 1A6",3,Quebec,45.500463,-73.562724
Consulair,"2022 Lavoisier Street, Suite 125, Québec, QC  G1N 4L5",1,Quebec,46.829543,-71.350664
Contrôles Hemicycle Inc,"7920 Samuel-Hatt Street, Chambly, QC  J3L 6W4",1,Quebec,45.414751,-73.285911
Coop de Producteurs Multiveg Inc.,"147, rang Saint-Paul, Sherrington, QC  J0L 2N0",7,Quebec,45.156582,-73.508952
Cordonnerie Dakissa,"6690A Saint-Denis Street, Montreal, QC  H2S 2R9",1,Quebec,45.53557,-73.608459
Corpo. Épiscopale Catholique romaine de Trois-Rivières,"362 Bonaventure Street, PO Box 879, Trois-Rivières, QC  G9A 5J9",1,Quebec,46.340727,-72.550032
Corporation Jamp Pharma,"203 Newton Street, Suite 1380, Boucherville, QC  J4B 5H2",1,Quebec,45.564773,-73.421147
Corporation JS Star Inc.,"3515 Lacombe Avenue, Montreal, QC  H3T 1M2",1,Quebec,45.497179,-73.623069
Cortex,"520 Charest Boulevard East, Suite 330, Québec, QC  G1K 3J3",1,Quebec,46.808112,-71.237434
Cotech / XMétal (9091-4532 Québec Inc.),"412, route de la Station, Saint-Éloi, QC  G0L 2V0",1,Quebec,48.049952,-69.246197
Coty Canada Inc.,"1255 Trans-Canada Highway, Suite 200, Dorval, QC  H9P 2V4",1,Quebec,45.45559,-73.812156
Couvoir Dumont 1986 inc.,"60 Seigneur-Côté Street, Isle-Verte, QC  G0L 1K0",2,Quebec,47.9763412475586,-69.2717895507813
Couvoir Québec inc,"11605 De La Colline Boulevard, Québec, QC  G2A 2E1",10,Quebec,46.86525,-71.349954
Coveo Solutions Inc.,"3175, chemin des Quatre-Bourgeois, Suite 200, Quebec, QC  G1W 2K7",1,Quebec,46.767534,-71.309732
Covidien Canada ULC,"8455 Trans-Canada Highway, Saint-Laurent, QC  H4S 1Z1",1,Quebec,45.4893108,-73.725693
CRC Sogema Inc.,"1111 Saint-Charles Street West, West Tower, Longueuil, QC  J4K 5G4",1,Quebec,45.519919,-73.520126
Creaform Inc.,"5825 Saint-Georges Street, Lévis, QC  G6V 4L2",8,Quebec,46.802547,-71.180685
Créations Estelle Clareton,"1210 Sherbrooke Street East, Suite 205, Montreal, QC  H2L 1L9",1,Quebec,45.500504,-73.577801
Crête Plantations,"2030 Bretagne Street, Sherbrooke, QC  J1J 1R4",7,Quebec,45.406412,-71.922677
CSSS Alphonse-Desjardins,"143 Wolfe Street, Lévis, QC  G6V 3Z1",1,Quebec,46.814132,-71.180794
CSSS Cavendish,"5425 Bessborough Street, Montreal, QC  H4V 2S7",1,Quebec,45.472129,-73.647236
CSSS d'Antoine-Labelle/ CISSS des Laurentides,"1525 L'Annonciation Street North, Rivière-Rouge, QC  J0T 1T0",2,Quebec,46.496005,-75.067983
Csss De Chicoutimi,"305 Saint-Vallier Street, Chicoutimi, QC  G7H 5H6",1,Quebec,48.427482,-71.050577
CSSS de Collines,"80 Gatineau Avenue, Gatineau, QC  J8T 4J3",1,Quebec,45.481759,-75.721189
CSSS de La Haute-Gaspésie,"50 Du Belvédère Street, Sainte-Anne-des-Monts, QC  G4V 1X4",1,Quebec,49.1190474,-66.4845237
CSSS de Papineau,"80 Gatineau Avenue, Gatineau, QC  J8T 4J3",1,Quebec,45.481759,-75.721189
CSSS de Rouyn-Noranda,"4, 9e Rue, Rouyn-Noranda, QC  J9X 2B2",1,Quebec,48.2429663,-79.0207956
CSSS de Saint-Jérôme,"290 De Montigny Street, Saint-Jérôme, QC  J7Z 5T3",2,Quebec,45.76686,-73.999412
CSSS des Basques/ CH de Trois-Pistoles,"550 Notre-Dame Street East, Trois-Pistoles, QC  G0L 4K0",1,Quebec,48.132604,-69.121754
CSSS des Sources,"475, 3e Avenue, Asbestos, QC  J1T 1X6",1,Quebec,45.772383,-71.928989
CSSS du Rocher-Percé,"451 Monseigneur-Ross Street, PO Box 3300, Chandler, QC  G0C 1K0",1,Quebec,48.347376,-64.665453
CSSS du Sud de Lanaudière,"911, montée des Pionniers, Terrebonne, QC  J6V 2H2",1,Quebec,45.724016,-73.508089
CSSS du Sud-Ouest-Verdun,"4000 LaSalle Boulevard, Montreal, QC  H4G 2A3",1,Quebec,45.463623,-73.564066
CSSS Gatineau - Hull (CISSSO),"909 La Vérendrye Boulevard West, Gatineau, QC  J8P 7H2",7,Quebec,45.492791,-75.690053
CSSS Jardins-Roussillon,"200 Brisebois Boulevard, Châteauguay, QC  J6K 4W8",1,Quebec,45.346211,-73.765688
Csss Montgagny-L'islet,"22 Côté Avenue, Montmagny, QC  G5V 1Z9",1,Quebec,46.990182,-70.542027
CSSS Richelieu-Yamaska,"2750 Laframboise Boulevard, Saint-Hyacinthe, QC  J2S 4Y8",4,Quebec,45.633246,-72.958746
Cultures Georges Forest & Fils inc,"190, rang Point-du-Jour Sud, Lavaltrie, QC  J5T 3P3",7,Quebec,45.922097,-73.345671
Cultures Quinto,"295, route 363 Sud, Saint-Ubalde, QC  G0A 4L0",8,Quebec,46.781573,-72.354831
Cycles Devinci inc.,"1555 De La Manic Street, Chicoutimi, QC  G7K 1G8",1,Quebec,48.403562,-71.123932
D.F.S. INC.,"400 De Maisonneuve Boulevard West, Suite 500, Montreal, QC  H3A 1L4",1,Quebec,45.506963,-73.569119
D2X Amérique du Nord Inc.,"433 Principale Street, Saint-Sauveur, QC  J0R 1R4",1,Quebec,45.8859886,-74.1746504
Daniel Laviolette Paysagiste Inc,"682, rang Saint-Étienne, Saint-Placide, QC  J0V 2B0",4,Quebec,45.528053,-74.278758
Darwin écosystème développement inc.,"5605 De Gaspé Avenue, Suite 607, Montreal, QC  H2T 2A4",2,Quebec,45.527505,-73.597029
Dassault Systèmes Canada Inc.,"393 Saint-Jacques Street West, Suite 300, Montreal, QC  H2Y 1N9",1,Quebec,45.501896,-73.559905
Datawind Inc.,"407 Saint-Laurent Boulevard, Suite 500, Montreal, QC  H2Y 2Y5",1,Quebec,45.505691,-73.554138
DCM Group,"8315, chemin Devonshire, Mont-Royal, QC  H4P 2L1",1,Quebec,45.495264,-73.669501
Delfland Inc,"158, rang Grégoire, Napierville, QC  J0J 1L0",82,Quebec,45.202786,-73.406868
Deloitte & Touche LLP - Montreal,"3, place Ville-Marie, Suite 3000, Montreal, QC  H3B 4T9",1,Quebec,45.502058,-73.568434
Dempton Groupe Conseil,"1255 University Street, Suite 450, Montreal, QC  H3B 3B6",1,Quebec,45.503202,-73.569465
Denis Leguerrier Fils et Fille Senc,"34 Leguerrier Street, Blainville, QC  J7E 4H5",8,Quebec,45.679517,-73.82552
Denis Thivierge Maraicher inc,"1580, côte Thiverge, Saint-Laurent, QC  G0A 3Z0",6,Quebec,46.860509,-71.014815
Design Shopp,"465 Saint-Jean Street, Suite 1001, Montreal, QC  H2Y 2R6",1,Quebec,45.502584,-73.557382
Diabsolut Inc.,"181 Hymus Boulevard, Suite 100, Pointe-Claire, QC  H9R 5P4",3,Quebec,45.461725,-73.81722
Diffusion Panda inc.,"2650 Rushbrooke Street, Montreal, QC  H3K 1T6",1,Quebec,45.473837,-73.563128
Digital Dimension,"5555 Casgrain Avenue, Suite 301, Montreal, QC  H2T 1Y1",1,Quebec,45.527144,-73.597952
Distribution Hamaix Inc.,"1500 Metcalfe Street, Suite 900, Montreal, QC  H3A 1X6",1,Quebec,45.501204,-73.573452
Divertissement Groupe Pure Inc.,"465 Notre-Dame Street East, Suite 617, Montreal, QC  H2Y 1C9",1,Quebec,45.51148,-73.551737
Divertissements Gameloft Inc.,"5800 Saint-Denis Street, Suite 1001, Montreal, QC  H2S 3L5",3,Quebec,45.530616,-73.597515
Divertissements Gameloft Inc.,"7250 Marconi Street, Montreal, QC  H2R 2Z5",10,Quebec,45.5322,-73.621464
DK Company Canada Inc.,"265 Lebeau Boulevard, Saint-Laurent, QC  H4N 3H8",1,Quebec,45.528458,-73.667768
DK-SPEC Inc,"1060, chemin Olivier, Saint-Nicolas, QC  G7A 2M8",5,Quebec,46.6841106,-71.3293515
Doggiestyle Pet Store Ltd. o/a Bark and Fitz,"1464 De Val-Brillant Street, Laval, QC  H7Y 1T6",1,Quebec,45.528082,-73.857534
Dollar ou Deux plus,"1645, croissant de la Sibérie, Brossard, QC  J4X 1R9",1,Quebec,45.451721,-73.471441
Dollarama LP,"5805 Royalmount Avenue, Montreal, QC  H4P 0A1",1,Quebec,45.4974431,-73.6590576
Domaine De Dunham Inc.,"4470, chemin Godbout, Dunham, QC  J0E 1M0",15,Quebec,45.18365,-72.83659
Domaine de la Côte Mont-Rigaud inc.,"10315, chemin de la Côte-de-Liesse, Dorval, QC  H9P 1A6",4,Quebec,45.46016,-73.726151
Domaine de la Réole Senc.,"68, route 243, PO Box 232, Saint-Félix-de-Kingsey, QC  J0B 2T0",2,Quebec,45.825606,-72.180482
Domaine des Côtes d'Ardoises (2010) inc.,"201 Laurier Avenue East, Montreal, QC  H2T 3E6",2,Quebec,45.52514,-73.590993
Domaine du Château Langelier,"1000, chemin des Patriotes, Sorel-Tracy, QC  J3P 2M2",2,Quebec,46.0160645,-73.1248065
Domaine et Vins Gélinas inc.,"265, rang Saint-François, Saint-Sévère, QC  G0X 3B0",2,Quebec,46.533115,-72.614293
Domaine J.M.G. Trottier Inc.,"30, rang Saint-Hippolyte, Oka, QC  J0N 1E0",15,Quebec,45.496258,-74.140595
Domaine Les Brome,"285, chemin Brome, Lac Brome, QC  J0E 1S0",5,Quebec,45.050584,-72.37232
Dulbecco Aude et Vincent Marc,"1335, chemin Principal, Saint-Joseph-du-Lac, QC  J0N 1M0",44,Quebec,45.518391,-73.982522
Dulcedo Inc.,"438 McGill Street, Suite 200, Montreal, QC  H2Y 2G1",14,Quebec,45.500573,-73.558327
Dynapompe,"5420 Paré Street, Montreal, QC  H4P 1R3",1,Quebec,45.492825,-73.659491
E. Gagnon et Fils Ltée,"405, route 132, Sainte-Thérèse, QC  G0C 3B0",1,Quebec,48.4299774169922,-64.4241180419922
EACOM Timber Corporation,"1100 René-Lévesque Boulevard West, Suite 2110, Montreal, QC  H3B 4N3",1,Quebec,,
Ebix Inc / A.D.A.M.,"6855 De L'Épée Avenue, Suite 200, Montreal, QC  H3N 2C7",1,Quebec,45.526883,-73.620162
Éclairage Lumenpulse Inc,"1751 Richardson Street, Suite 1505, Montreal, QC  H3K 1G6",1,Quebec,45.484047,-73.562138
École de danse contemporaine de Montréal,"372 Sainte-Catherine Street West, Suite 211, Montreal, QC  H3B 1A2",1,Quebec,45.505821,-73.567328
École de parachutisme Voltige 2001,"4680 Principale Street, Lourdes, Joliette, QC  J0K 1K0",1,Quebec,46.06979,-73.420544
Ecole Nationale De Theatre,"5030 Saint-Denis Street, Montreal, QC  H2J 2L8",1,Quebec,45.526966,-73.589462
École Satyam De Hatha Yoga,"404 Saint-Pierre Street, Suite 302, Montreal, QC  H2Y 2M2",1,Quebec,45.501573,-73.556944
Econoler International Inc.,"160 Saint-Paul Street, Suite 200, Quebec, QC  G1K 3W1",1,Quebec,46.816583,-71.206413
Eden Products (9105-9345 Quebec Inc),"3575 Du Parc Avenue, Suite 4115, Montreal, QC  H2X 3P9",1,Quebec,45.510287,-73.575074
Effets Spéciaux Frima Inc.,"395 Victor-Revillon Street, Québec, QC  G1K 3M8",1,Quebec,46.812343,-71.224795
Effigis Géo-Solutions Inc.,"4101 Molson Street, Suite 400, Montreal, QC  H1Y 3L1",1,Quebec,45.541368,-73.564001
EFG Excavation Inc,"2965 Des Prairies Street, Trois-Rivières, QC  G8V 1W4",1,Quebec,46.3981854,-72.5375841
Efront solutions financières inc.,"1010 Sherbrooke Street West, Montreal, QC  H3A 2R7",1,Quebec,45.501996,-73.576373
Église Essénienne Chrétienne,"345, chemin Brochu, Cookshire, QC  J0B 1M0",1,Quebec,45.429257,-71.655029
Eidos-Montréal,"400 De Maisonneuve Boulevard West, 6th Floor, Montreal, QC  H3A 1L4",6,Quebec,45.506963,-73.569119
EliMetal Inc.,"1515 Pitfield Boulevard, Montreal, QC  H4S 1G3",1,Quebec,45.484476,-73.726702
Elisen & Associés inc.,"10330, chemin de la Côte-de-Liesse, Montreal, QC  H8T 1A3",1,Quebec,45.467258,-73.715909
Elnova Ltée,"160, rang de la Montagne, Rougemont, QC  J0L 1M0",1,Quebec,45.43813,-73.092904
Elyo Shawarma,"455 Gréber Boulevard, Suite E, Gatineau, QC  J8T 5T7",1,Quebec,45.48668,-75.702168
Emballages Winpak Heat Seal Inc./Les,"21919, chemin Dumberry, Vaudreuil-Dorion, QC  J7V 8P7",1,Quebec,45.41686,-74.01752
E-Media Dynamo Inc,"6640 De l'Esplanade Avenue, Montreal, QC  H2V 4L5",1,Quebec,45.529916,-73.615018
Endives J.M.S. Inc,"743, route 201, Saint-Clet, QC  J0P 1S0",30,Quebec,45.288148,-74.315151
Enercon Canada Inc.,"700 De La Gauchetière Street West, Suite 1200, Montreal, QC  H3B 5M2",1,Quebec,45.500795,-73.56523
Enerkem Inc.,"1130 Sherbrooke Street West, 15th Floor, Montreal, QC  H3A 2M8",1,Quebec,45.501294,-73.577041
Engagement Labs Inc.,"5605 De Gaspé Avenue, Suite 201, Montreal, QC  H2T 2A4",1,Quebec,45.527505,-73.597029
Entreprise Acéricole les Trois Versants,"884 De Maupassant Avenue, Mascouche, QC  J7K 3T9",6,Quebec,45.743056,-73.610993
Entreprise Agricole Petch Inc,"431, route 202, Hemmingford, QC  J0L 1H0",19,Quebec,45.05619,-73.58501
Entreprise Dubreuil inc,"1983 Principale Street, Saint-Dominique, QC  J0H 1L0",2,Quebec,45.78956,-73.007958
Entreprise G. Lajoie Inc,"664, route 219, Napierville, QC  J0J 1L0",1,Quebec,45.202786,-73.406868
Entreprises Amilia Inc. (Les),"1751 Richardson Street, Suite 3.105, Montreal, QC  H3K 1G6",1,Quebec,45.484047,-73.562138
Entreprises Cedric Cleary,"PO Box 111, STN Lennoxville, Sherbrooke, QC  J1M 1Z3",45,Quebec,45.307256,-71.829763
Entreprises Panthère Verte,"6855 De L'Épée Avenue, Suite 302, Montreal, QC  H3N 2C7",1,Quebec,45.526883,-73.620162
Entreprises Paysagères Olympique (Les),"1772 Bastien Boulevard, Québec, QC  G2K 1H3",1,Quebec,46.857315,-71.324361
Enviro-Experts,"2269, chemin de Saint-Antoine, Laval, QC  H7R 6C7",1,Quebec,45.53725,-73.868455
Enviroforêt Inc.,"1281, chemin de la Station, La Conception, QC  J0T 1M0",1,Quebec,46.184393,-74.717213
Eolis Communications Inc.,"551, 18e Avenue, Lachine, QC  H8S 3R3",1,Quebec,45.4379485,-73.6801594
Épicerie Montagne Dorée,"652 Saint-Ignace Street, Québec, QC  G1N 1P1",1,Quebec,46.808736,-71.244202
