Employer,Address,Positions,Province,Latitude,Longitude
Del Sol Greenhouse Inc,"1665 Graham Side Road, Kingsville, ON  N9Y 3A5",32,Ontario,42.0540037,-82.7410853
Deloitte & Touche LLP - Vancouver,"181 Bay Street, Suite 1400, Toronto, ON  M5J 2V1",1,Ontario,43.646714,-79.379284
Demac Media,"71 King Street East, Suite 201, Toronto, ON  M5C 1G3",1,Ontario,43.649567,-79.375349
DenBoer Family Farm Inc,"225200 Otterville Road, Box 179, Otterville, ON  N0J 1R0",8,Ontario,42.908662,-80.604538
Dengrow Inc,"145476 Potters Road, RR 2, Tillsonburg, ON  N4G 4G7",7,Ontario,42.803611,-80.728963
Descendants Productions Inc.,"439 Wellington Street West, Suite 204, Toronto, ON  M5V 1E7",2,Ontario,43.64355,-79.396358
DHX-Exchange Productions II Inc.,"220 Bartley Drive, Toronto, ON  M4A 1G1",3,Ontario,43.7191337,-79.3153994
Di Pietro Farms,"Box 46, Leamington, ON  N8H 3W1",5,Ontario,42.052702,-82.60397
Diamond Aircraft Industries Inc.,"1560 Crumlin Side Road, London, ON  N5V 1S2",1,Ontario,43.019175,-81.151176
Diamond D Farms Ltd.,"9222 Old Street Line, Blenheim, ON  N0P 1A0",1,Ontario,42.297117,-81.923025
DiCiocco Farms Eastside Inc,"308 Talbot Street East, Leamington, ON  N8H 3V6",46,Ontario,42.072248,-82.598226
DiCiocco Farms Inc,"308 Talbot Street East, Leamington, ON  N8H 3V6",49,Ontario,42.072248,-82.598226
Digerati Films Inc.,"1200 Bay Street, Suite 400, Toronto, ON  M4M 2M2",1,Ontario,43.657449,-79.342378
Dirksen Greenhouses Inc,"2160 Seventh Street Louth, St. Catharines, ON  L2R 6P7",4,Ontario,43.109839,-79.263754
DNAstack,"34 Sherbourne Street North, Toronto, ON  M4W 2T3",1,Ontario,43.675214,-79.377873
Doheny Productions Inc.,"755 Queensway East, Suite 300, Mississauga, ON  L4Y 4C5",21,Ontario,43.590845,-79.589937
Dominion Farm Produce Ltd.,"P.O. Box 850, Bradford, ON  L3Z 2B3",1,Ontario,44.115671,-79.561624
Donriver Inc.,"171 East Liberty Street, Suite 253, Toronto, ON  M6K 3P6",1,Ontario,43.638102,-79.421562
Double Diamond Acres Ltd,"Box 251, Leamington, ON  N8H 3W2",59,Ontario,42.05501,-82.604509
Double Diamond Acres Plant 2,"Box 251, Leamington, ON  N8H 3W2",113,Ontario,42.05501,-82.604509
Double H Television Inc.,"828 Beatrice Crescent, Sudbury, ON  P3A 3H5",2,Ontario,46.5141865,-80.9531225
Downey Farms,"477476 3rd Line, Melancthon, ON  L9V 1T6",5,Ontario,44.165763,-80.224971
Downing Farms Ltd,"1449 Windham Road 12, RR 4, Simcoe, ON  N3Y 4K3",3,Ontario,42.874092,-80.302307
Dpec Food Solutions Inc.,"180 Wilkinson Road, Unit 29, Brampton, ON  L6T 4W8",1,Ontario,43.690024,-79.697375
Dr. Langer & Associates Medical Centre & Walk-in Clinic,"180 Sandalwood Parkway East, Brampton, ON  L6Z 1Y4",1,Ontario,43.727553,-79.794524
DRI Capital Inc.,"22 St. Clair Avenue East, Suite 200, Toronto, ON  M4T 2S5",1,Ontario,43.69005,-79.385441
Driver For Hire (QVF) Inc.,"20 Butterick Road, 2nd Floor, Toronto, ON  M8W 3Z8",1,Ontario,43.614379,-79.530992
Due North Communications o/a One Advertising Inc.,"70 Richmond Street East, Toronto, ON  M5C 1N8",2,Ontario,43.652296,-79.376117
Dune Productions,"44 Anglesey Boulevard, Toronto, ON  M9A 3B5",1,Ontario,43.663623,-79.522438
Dutch Mill Gardens Inc,"276 Woodhill Road, RR 1, Lynden, ON  L0R 1T0",9,Ontario,43.230361,-80.134647
Dutchmaster Nurseries Ltd,"3735 Sideline 16 North, Brougham, ON  L0H 1A0",62,Ontario,43.917589,-79.108321
DVD Farms Limited,"1132 Mersea Road 1, Leamington, ON  N8H 3V7",5,Ontario,42.062069,-82.467053
DVS Farms Ltd,"9186 Oldfield Line, RR 3, Tupperville, ON  N0P 2M0",4,Ontario,42.729424,-82.233303
Dykstra Orchards Ltd,"304 Clark Street, RR 2, Clarksburg, ON  N0H 1J0",3,Ontario,44.545368,-80.46633
Dyriw Farms,"540 Woodchoppers Lane, RR 1, Kettleby, ON  L7B 0E9",2,Ontario,44.049517,-79.579492
E & B Medel Orchards Ltd,"1706 Road 5 East, RR 2, Ruthven, ON  N0P 2G0",2,Ontario,42.083449,-82.686365
E & E Vineyards,"890 Line 2, RR 2, Niagara-on-the-Lake, ON  L0S 1J0",3,Ontario,43.25351,-79.126832
E Z Grow Farms Ltd,"1771 Norfolk Cty Road 23, RR 2, Langton, ON  N0E 1G0",76,Ontario,42.564953,-80.666115
East Side Acres,"116 Mersea Road 19, Leamington, ON  N8H 3V7",10,Ontario,42.062069,-82.467053
EastBay IT Consulting Inc,"110 Spadina Avenue, Suite 201, Toronto, ON  M5V 2K4",1,Ontario,43.646875,-79.395729
Easy Win Farm,"129 Railside Road, North York, ON  M3A 1B7",18,Ontario,43.7360835,-79.327183
Easyhome Ltd.,"510-33 City Centre Drive, Mississauga, ON  L5B 2N5",1,Ontario,43.5949159,-79.640092
Eau View Inc,"11483 New Scotland Line, RR 4, Blenheim, ON  N0P 1A0",6,Ontario,42.297117,-81.923025
Eckerlea Acres Ltd.,"P.O. Box 393, Seaforth, ON  N0K 1W0",1,Ontario,43.54187,-81.313974
Economy Farmers Market Ltd,"7400 Islington Avenue, Woodbridge, ON  L4L 1W1",7,Ontario,43.7695688,-79.5784178
Ecopia Tech Corporation,"295 Hagey Boulevard, 1st Floor, Waterloo, ON  N2L 6R5",1,Ontario,43.4792,-80.54941
Edgewood Orchards Inc,"4145 13th Street, Jordan Station, ON  L0R 1S0",22,Ontario,43.152372,-79.36548
Eek Farms,"425 Strawberry Lane, RR 2, Newmarket, ON  L3Y 4V9",1,Ontario,44.07981,-79.539912
Eglinton Hunt Rural Services Limited,"150 Main Street, P.O. Box 980, Erin, ON  N0B 1T0",1,Ontario,43.75515,-80.043524
Electric Train Productions,"962 Queen Street West, 2nd Floor, Toronto, ON  M6J 1G8",1,Ontario,43.644492,-79.417217
Elite Model Management Toronto Inc,"32 Britain Street, 3rd Floor, Toronto, ON  M5A 1R6",9,Ontario,43.653897,-79.369572
ELK Farms Inc,"1402 Forestry Farm Road, RR 6, Simcoe, ON  N3Y 4K5",1,Ontario,42.785879,-80.283632
Embassy Flavours Ltd.,"5 International Drive, Unit 1, Brampton, ON  L6T 5V9",1,Ontario,43.732169,-79.674453
EMC Corporation of Canada,"120 Adelaide Street, 14th Floor, Toronto, ON  M5H 1T1",1,Ontario,43.649548,-79.382991
Emerald Acres Greenhouses Inc,"2080 Graham Side Road, Kingsville, ON  N9Y 2E4",39,Ontario,42.050518,-82.694163
Empire Valley Farms,"27983 Talbot Line, RR 1, Wallacetown, ON  N0L 2M0",1,Ontario,42.629743,-81.484817
Emprize Transport Inc,"19 Bessemer Court, Unit 1B, Concord, ON  L4K 3E1",2,Ontario,43.7843652,-79.4914929
eNature Greenhouses Inc,"Box 262, Carlisle, ON  L0R 1H0",7,Ontario,43.370139,-79.967593
Engeneski Farms Ltd,"2485 Highway 3, RR 1, Simcoe, ON  N3Y 4J9",6,Ontario,42.840688,-80.331739
Envirofresh Produce Ltd,"2690 St. Clair Parkway, Sombra, ON  N0P 2H0",25,Ontario,42.71738,-82.46343
Environs Wholesale Nursery Ltd,"Box 202, St. Williams, ON  N0E 1P0",14,Ontario,42.642325,-80.431983
Epeus Management Limited,"150 Minories, London, 0  0 0",1,Ontario,,
Erieview Acres Inc,"1930 Seacliff Drive, Kingsville, ON  N9Y 2N1",22,Ontario,42.0397218,-82.6670283
ESM Pork,"459 Vincent Street, Woodstock, ON  N4S 5M9",1,Ontario,43.140955,-80.760541
Euro Motor Tech Ltd.,"7910 Highway 7 East, Guelph, ON  N1H 6H8",1,Ontario,43.528511,-80.18484
Evergreen Holsteins,"43494 Brandon Road, Ethel, ON  N0G 1T0",1,Ontario,43.908078,-80.876957
Exeter Produce & Storage Co Ltd,"215 Thames Road West, Exeter, ON  N0M 1S3",1,Ontario,43.3599786,-81.481515
Expanding Universe Productions Ltd.,"225 Commissioners Street, Suite 404, Toronto, ON  M4M 0A1",15,Ontario,43.650688,-79.339711
Express Glass and Railings Systems,"1185 Victoria Park Avenue, Toronto, ON  M4B 2K5",1,Ontario,43.709725,-79.296329
F J Giffen Farms Ltd,"55 Station Street, Glen Huron, ON  L0M 1L0",21,Ontario,44.309901,-80.216482
F Moro & Sons Ltd,"100 Tornado Drive, Bradford, ON  L3E 2A6",2,Ontario,,
Fallowfield Tree Farm,"6021 Brownlee Road, Richmond, ON  K0A 2Z0",3,Ontario,45.218925,-75.850428
Fancy Pak Brand Inc,"871 Windham Road 13, Simcoe, ON  N3Y 4K6",16,Ontario,42.826244,-80.460006
Fast Line Construction Inc.,"1238 Dundas Street West, Toronto, ON  M6J 1X5",1,Ontario,43.6493975,-79.4227898
February Film Productions Inc.,"800 Industrial Avenue, Suite 6, Ottawa, ON  K1G 4B8",2,Ontario,45.406249,-75.631085
Federick Restaurant,"8 Alai Circle, Markham, ON  L3R 1E2",1,Ontario,43.8431965,-79.30027
Feenstra Flowers,"696 Diltz Road, Dunnville, ON  N1A 2W2",3,Ontario,42.918445,-79.578712
Ferme Darkalin Inc,"1081, chemin Lacasse, Clarence Creek, ON  K0A 1N0",2,Ontario,45.43872,-75.19569
Ferme Hesnoda Inc,"440, route 600 Est, Casselman, ON  K0A 1M0",3,Ontario,45.309775,-75.088607
Feth Farms Ltd,"1171 Windham Road 11, RR 1, Windham Centre, ON  N0E 2A0",18,Ontario,42.899097,-80.254473
Field Farm/1190795 Ontario Inc,"379 Field Road, RR 1, Jerseyville, ON  L0R 1R0",1,Ontario,43.17898,-80.083594
Fifty Days Film Productions Inc.,"130 Bloor Street West, Suite 500, Toronto, ON  M5S 1N5",1,Ontario,43.6690288,-79.3925927
Filsinger's Organic Ltd,"141705 Grey Road 9, RR 3, Box 60, Ayton, ON  N0G 1C0",2,Ontario,44.079251,-80.78141
Five Star Farms,"1652 Union Road, Box 71, Ruthven, ON  N0P 2G0",32,Ontario,42.083449,-82.686365
Flightline Training Services,"23 Driscoll Drive, Brampton, ON  L6Y 3J2",7,Ontario,43.667871,-79.743851
Floral Dimensions Flower Farm,"906 Highway 20 West, RR 4, Fenwick, ON  L0S 1C0",2,Ontario,43.030539,-79.349008
Flower Group Operating LP Lakeshore,"2350 Fourth Avenue, Box 188, Jordan Station, ON  L0R 1S0",40,Ontario,43.152372,-79.36548
Flower Group Operating LP Seacliff,"2350 Fourth Avenue, Box 188, Jordan Station, ON  L0R 1S0",50,Ontario,43.152372,-79.36548
Flynn Canada Ltd.,"6435 Northwest Drive, Mississauga, ON  L4V 1K2",6,Ontario,43.700351,-79.614316
Foothill Greenhouses Ltd,"35 Holancin Road, RR 1, King, ON  L7B 0G6",20,Ontario,44.042210,-79.609068
Foremont Drywall Contracting,"495 Deerhurst Drive, Brampton, ON  L6T 5K3",1,Ontario,43.745651,-79.669854
Forrer Farms Inc,"1753 Concession 2, RR 6, Niagara-on-the-Lake, ON  L0S 1J0",10,Ontario,43.25351,-79.126832
Forthdale Farms Ltd,"1719 2nd Concession West, RR 1, Lynden, ON  L0R 1T0",16,Ontario,43.230361,-80.134647
Four Seasons Hotel Limited,"1165 Leslie Street, Toronto, ON  M3C 2K8",1,Ontario,43.729045,-79.35298
Frank Hewgill Enterprises Ltd,"687522 18 Line Road RR 1, Clarksburg, ON  N0H 1J0",129,Ontario,44.545368,-80.46633
Frank Sant Farms Ltd,"11871 Cold Creek Road, RR 1, Kleinburg, ON  L0J 1C0",2,Ontario,43.849607,-79.694793
Freeman Herbs Inc,"4838 Lincoln Avenue, Beamsville, ON  L0R 1B3",22,Ontario,43.194695,-79.502571
Fresh Pack Farms,"387 Seacliff Drive West, Leamington, ON  N8H 4C9",8,Ontario,42.034859,-82.625161
Fresh Venture Farms,"8597 Northville Road, Thedford, ON  N0M 2N0",4,Ontario,43.159928,-81.831987
Froese Farms Ltd,"282 Niven Road, Niagara-on-the-Lake, ON  L0S 1J0",6,Ontario,43.25351,-79.126832
Frontier Films Inc,"238 Beatrice Street, Toronto, ON  M3G 3G1",1,Ontario,,
Fruitwood Farms Ltd,"12040 McEwen Drive, RR 3, Denfield, ON  N0M 1P0",17,Ontario,43.079121,-81.379674
Fumetta Farms Ltd,"1448 Road 4 East, Ruthven, ON  N0P 2G0",13,Ontario,42.083449,-82.686365
G & M Howe & Sons Ltd,"7841 Rogers Road, RR 5, Aylmer, ON  N5H 2R4",6,Ontario,42.831139,-80.926222
G D  Byers Farms Inc,"2 Dufferin Street, Box 1065, Norwich, ON  N0J 1P0",4,Ontario,42.980872,-80.596957
G L Hubbard Ltd,"367 Dinsley Street, Box 340, Blyth, ON  N0M 1H0",2,Ontario,43.819506,-81.483205
G T A DeLeebeeck Ltd,"421 Spooky Hollow Road, RR 1, Vittoria, ON  N0E 1W0",6,Ontario,42.895099,-80.383061
Gabriel Farm Management Ltd,"8594 Olde Drive, RR 2, Mt Brydges, ON  N0L 1W0",4,Ontario,42.875516,-81.484522
Gaio Acres Ltd,"1871 Lakeshore Road, Niagara-on-the-Lake, ON  L0S 1J0",8,Ontario,43.25351,-79.126832
Gameloft Entertainment,"72 Fraser Avenue, Suite 200, Toronto, ON  M6K 3J7",1,Ontario,43.6380064,-79.4242341
Gangnam Style BBQ Restaurant,"611 Wonderland Road North, Suite 4C, London, ON  N6H 5N7",1,Ontario,42.980037,-81.290548
Garden City Growers Inc,"405 Concession 5, RR 4, Niagara-on-the-Lake, ON  L0S 1J0",18,Ontario,43.25351,-79.126832
George Braun & Sons Ltd,"2501 Forestry Farm Road, Delhi, ON  N4B 2W4",2,Ontario,42.802439,-80.510602
George II Farms Ltd,"3896 Lakeshore Road, Beamsville, ON  L0R 1B1",6,Ontario,43.17304,-79.454119
George Sant & Sons Ltd,"11831 Cold Creek Road, Kleinburg, ON  L0J 1C0",21,Ontario,43.849607,-79.694793
Georgina Health Centre Inc.,"716 The Queensway South, Keswick, ON  L4P 4C9",2,Ontario,44.197706,-79.465667
Geotab Inc,"1081 South Service Road West, Oakville, ON  L6L 6K3",1,Ontario,43.434527,-79.709515
GEP Productions Inc.,"777 Kipling Avenue, Suite 104, Toronto, ON  M8Z 5Z4",29,Ontario,43.631342,-79.530953
GEP Productions Inc. - Suits,"40 Carl Hall Road, 1st Floor, Toronto, ON  M3K 2C1",21,Ontario,43.748205,-79.474523
GEP Productions Inc.--Covert Affairs,"40 Carl Hall Road, 2nd Floor, Toronto, ON  M3K 2C1",8,Ontario,43.748205,-79.474523
Geronne Farms Ltd,"4979 London Line, RR 1, Wyoming, ON  N0N 1T0",1,Ontario,42.936182,-82.164958
Gerry's Truck Centre Ltd.,"4049 Eastgate Crescent, London, ON  N6L 1B7",2,Ontario,42.921613,-81.254054
Giesbrecht Greenhouses Inc,"1935 Fox Run Road, Leamington, ON  N8H 3V7",6,Ontario,42.062069,-82.467053
Giffin Farming Corp,"18814 Communication Road, RR 4, Blenheim, ON  N0P 1A0",4,Ontario,42.297117,-81.923025
Gilmac Partnership Mattamy Homes Ltd o/a Mattamy Homes,"2360 Bristol Circle, Oakville, ON  L6H 6M5",1,Ontario,43.517677,-79.677031
Gilt-Edged Farms Amaranth Inc,"333395 7th Line, Amaranth, ON  L9W 0K8",2,Ontario,43.916197,-80.103196
GJ Schnekenburger Farms Ltd,"23234 Thompson Line, RR 3, Rodney, ON  N0L 2C0",8,Ontario,42.569765,-81.68404
Glenn Whiteside Farms Ltd,"6291 5th Side Road Essa, Alliston, ON  L9R 1V2",8,Ontario,44.17856,-79.849317
Global Fruit Warwich,"P.O. Box 1885, London, ON  N6A 5J4",30,Ontario,42.981221,-81.254396
Goetz Farms & Greenhouse Ltd.,"466 Windham Road 12, Simcoe, ON  N3Y 4K6",4,Ontario,42.826244,-80.460006
Golden Acre Farms Ltd,"1451 Road 2 East, Kingsville, ON  N9Y 2E4",67,Ontario,42.050518,-82.694163
Golden Horseshoe Orienteering,"41 Paisley Avenue North, Hamilton, ON  L8S 4G5",1,Ontario,43.262624,-79.906855
Good Witch One Productions Inc.,"777 Kipling Avenue, Suite 201, Toronto, ON  M8Z 5Z4",4,Ontario,43.631342,-79.530953
Good Year Farm Ltd,"139 Ravenshoe Road, Queensville, ON  L0G 1R0",2,Ontario,44.119476,-79.458418
Grace Family Farm Ltd,"229 Essex Road 18, Leamington, ON  N8H 3V5",36,Ontario,42.085786,-82.619578
Grand Bend Produce Co Ltd,"10026 Walker Road, RR 2, Grand Bend, ON  N0M 1T0",15,Ontario,43.314967,-81.749506
Great Lakes Farms,"5111 Union Road, RR 2, Port Stanley, ON  N5L 1J2",1,Ontario,42.71978,-81.273994
Great Lakes Greenhouses Inc,"834 Mersea Road 4, RR 3, Leamington, ON  N8H 3V6",120,Ontario,42.072248,-82.598226
Great Northern Hydroponics,"Box 179, 1400 Road 3 East, Kingsville, ON  N9Y 2E9",144,Ontario,42.038316,-82.732632
Great Northern Seedlings,"Box 179, 1507 Road 3 East, Kingsville, ON  N9Y 2E9",5,Ontario,42.038316,-82.732632
Greater Toronto Airports Authority,"P.O. Box 6031, Toronto Amf, ON  L5P 1B2",1,Ontario,43.690387,-79.623774
Green Circle Farms Inc,"Box 134, Leamington, ON  N8H 3W1",12,Ontario,42.052702,-82.60397
Green Leaf Farms,"Box 488, Ruthven, ON  N0P 2G0",5,Ontario,42.083449,-82.686365
Green Valley Farms,"20726 McCowan Road, Mount Albert, ON  L0G 1M0",12,Ontario,44.130915,-79.315231
Greengrow Greenhouses,"760 Foss Road, Fenwick, ON  L0S 1C0",25,Ontario,43.030539,-79.349008
Greenhill Produce,"11729 River Line, RR 6, Thamesville, ON  N0P 2K0",63,Ontario,42.568461,-81.970986
Greenland Group (Canada) Management Company Limited,"77 King Street West, 35th Floor, Toronto, ON  M5K 2A1",1,Ontario,43.6471768,-79.3815764
Greenlane Farms (2004) Ltd,"3426 Greenlane Road, Vineland Station, ON  L0R 2E0",3,Ontario,43.191259,-79.392035
Gridlocked Entertainment Corporation,"730 Hickoryridge Common, London, ON  N6G 5B3",5,Ontario,43.022002,-81.298489
Grizzly Cup 2 Inc.,"276 Roncesvalles Avenue, Toronto, ON  M6R 2M2",1,Ontario,43.647345,-79.449464
Gualtieri Farms Ltd,"489 Seacliff Drive West, Leamington, ON  N8H 4E2",32,Ontario,42.037723,-82.639894
Guardian  A ShawCor Company / ShawCor Ltd,"25 Bethridge Road, Toronto, ON  M9W 1M7",1,Ontario,43.708399,-79.572267
Guddu's Chilli Chicken,"38 Personna Circle, Brampton, ON  L6X 0P1",1,Ontario,43.665201,-79.805146
Gwillimdale Farms Ltd,"Box 1385, 2026 11th Line, Bradford, ON  L3Z 2B7",8,Ontario,44.114138,-79.564947
H & A Mastronardi Farms Ltd,"2340 Graham Side Road, Kingsville, ON  N9Y 2E5",47,Ontario,42.065217,-82.737544
H Alkema Greenhouses Ltd,"229 Central Avenue, Grimsby, ON  L3M 1X6",8,Ontario,43.1892885,-79.532113
H J Vanderzaag Farms Ltd,"5770 County Road 15, Alliston, ON  L9R 1V3",2,Ontario,44.176778,-79.884937
H R  Marshall Farms Ltd,"53 Carrington Court, Ancaster, ON  L9G 1P9",4,Ontario,43.214092,-79.987172
H.B.White Canada Corp.,"70 Summerlea Road, Brampton, ON  L6T 4X3",2,Ontario,43.721136,-79.681408
H-9 Farms Ltd,"4299 Line 29, RR 3, Stratford, ON  N5A 6S4",1,Ontario,43.353242,-80.987562
Hacienda North Farms Inc,"2961 Talbot Trail, Coatsworth, ON  N0P 1H0",16,Ontario,42.190456,-82.348889
Hall Orchards Ltd,"2930 2nd Concession Road, RR 1, Brockville, ON  K6V 5T1",10,Ontario,44.656698,-75.73559
Hambly & Woolley Inc.,"121 Logan Avenue, Toronto, ON  M4M 2M9",2,Ontario,43.65625,-79.340584
Hamilton-Mehta Beeba Productions Inc.,"30 Booth Avenue, Suite 300, Toronto, ON  M4M 2M2",5,Ontario,43.657449,-79.342378
Happy Farm/8526591 Canada Inc,"10 Newdawn Crescent, Scarborough, ON  M1V 1J9",2,Ontario,43.806391,-79.283132
Hardie Wines Ltd,"1152 Greer Road, Wellington, ON  K0K 3L0",10,Ontario,43.948129,-77.423868
Harster Greenhouse Inc,"Box 8135, Dundas, ON  L9H 6Y6",5,Ontario,43.251186,-79.962341
Hays,"6 Adelaide Street East, Suite 600, Toronto, ON  M5C 1H6",1,Ontario,43.650602,-79.378182
Hazel Farms/1454409 Ontario Inc,"210 County Road 31, Leamington, ON  N8H 3V5",28,Ontario,42.085786,-82.619578
He Who Dares Series Inc.,"800 Industrial Avenue, Unit 12, Ottawa, ON  K1G 4B8",4,Ontario,45.406249,-75.631085
Heeman Greenhouses Ltd,"20422 Nissouri Road, Thorndale, ON  N0M 2P0",6,Ontario,43.103872,-81.136046
Hendriks Greenhouses,"5095 North Service Road, Beamsville, ON  L0R 1B3",6,Ontario,43.194695,-79.502571
Henry J Peters Farms Ltd,"8485 Northville Road, Thedford, ON  N0M 2N0",1,Ontario,43.159928,-81.831987
Hevy Devy Records Inc. dba Devin Townsend Project,"422 Brant Street, Suite 203, Burlington, ON  L7R 2G4",1,Ontario,43.326946,-79.799566
HG Versteegh Orchards Ltd,"13889 Twelve Mile Road, RR 3, Ilderton, ON  N0M 2A0",25,Ontario,43.104345,-81.295334
Hi-Berry Farm Inc,"5639 Highway 21, RR 2, Port Elgin, ON  N0H 2C6",26,Ontario,44.402389,-81.316729
Hidden Bench Vineyards & Winery,"4152 Locust Lane, Beamsville, ON  L0R 1B0",10,Ontario,43.164459,-79.501867
Highland Farms Inc,"50 Matheson Boulevard East, Mississauga, ON  L4Z 1N5",16,Ontario,43.620221,-79.669361
Highline Produce Limited,"506 Mersea Road 5, Leamington, ON  N8H 3V5",64,Ontario,42.085786,-82.619578
Highly Functional Productions Inc.,"800 Industrial Avenue, Suite 12, Ottawa, ON  K1G 4B8",2,Ontario,45.406249,-75.631085
Hillen Nursery Inc,"23078 Adelaide Road, Mount Brydges, ON  N0L 1W0",14,Ontario,42.875516,-81.484522
Hillside Gardens Ltd,"1383 River Road, Bradford, ON  L3Z 2A6",12,Ontario,44.111123,-79.548583
Hillside Hothouse Ltd,"1541 County Road 34, RR 2, Ruthven, ON  N0P 2G0",32,Ontario,42.083449,-82.686365
HNL Greenhouse Growers,"53825 Zion Road, Wainfleet, ON  L0S 1V0",1,Ontario,42.863011,-79.355026
Hoerbiger Finestamping,"555 Parkside Drive, Waterloo, ON  N2L 5E7",1,Ontario,43.494818,-80.5451405
Holiday Films Inc.,"322 King Street West, Ground Floor, Toronto, ON  M5V 1J2",7,Ontario,43.646924,-79.388221
Homestead Growers Niagara Inc,"3276 First Avenue, Vineland, ON  L0R 2E0",8,Ontario,43.191259,-79.392035
Honey & Queens Inc,"331 Old Wooler Road, Codrington, ON  K0K 1R0",1,Ontario,44.131377,-77.787611
Hope Lane Farms Inc,"560 Hope Lane, Leamington, ON  N8H 3V5",11,Ontario,42.085786,-82.619578
Horodynsky Farms Inc,"2710 Third Line, RR 1, Churchill, ON  L0L 1K0",22,Ontario,44.235347,-79.531748
Hortico Inc,"723 Robson Road, RR 1, Waterdown, ON  L0R 2H1",16,Ontario,43.341410,-79.877324
House's Farm & Market,"1853 Windham Road 3, RR 3, Scotland, ON  N0E 1R0",5,Ontario,43.035999,-80.240425
Hoving Farms Ltd,"377 Parkwood Avenue, Bradford, ON  L3Z 2W9",1,Ontario,44.104004,-79.563089
Howard Huy Greenhouses Ltd,"932 Mersea Road 7, RR 5, Leamington, ON  N8H 3V8",31,Ontario,42.087276,-82.61951
HSBC Bank Canada,"70 Yorh Street, 6th Floor, Toronto, ON  M5J 1S9",1,Ontario,43.647081,-79.383195
Hudec Farms Ltd,"2136 Windham East 1/4 Line, RR 3, Vanessa, ON  N0E 1V0",1,Ontario,42.983319,-80.515859
Huebel Grapes Estates Ltd,"14510 Niagara Parkway, Box 258, Queenston, ON  L0S 1L0",21,Ontario,42.873742,-79.053897
Huff Estates Winery,"2274 County Road 1, Box 300, Bloomfield, ON  K0K 1G0",5,Ontario,44.046217,-77.309013
Hunter Farms Ltd,"304 Hunter Road, RR 3, Niagara-on-the-Lake, ON  L0S 1J0",7,Ontario,43.25351,-79.126832
Huron Perth Healthcare Alliance,"46 General Hospital Drive, Stratford, ON  N5A 2Y6",1,Ontario,43.368732,-80.995373
I A G Farms Inc,"425 Talbot Street West, Leamington, ON  N8H 4H3",8,Ontario,42.047491,-82.622982
I P R Farms Ltd,"307 Talbot Street West, Leamington, ON  N8H 4H3",44,Ontario,42.047491,-82.622982
IE Productions Ontario Inc.,"629 Eastern Avenue, Suite B203, Toronto, ON  M4M 1E4",21,Ontario,43.658761,-79.336842
Il Gelato di Carlotta,"255 King Street, P.O. Box 1316, Niagara-on-the-Lake, ON  L0S 1J0",1,Ontario,43.25351,-79.126832
Il Vigneto,"539 Main Street West, Grimsby, ON  L3M 1T7",4,Ontario,43.205118,-79.620117
Imported Artists Film Company Ltd,"171 East Liberty Street, Suite 246, Toronto, ON  M6K 3P6",2,Ontario,43.638102,-79.421562
